accuracy,loss,precision_macro,precision_weighted,recall_macro,f1_macro,epoch,model
0.6857142857142857,0.658874416353485,0.684863523573201,0.6852889046437433,0.683046683046683,0.6833881578947368,25,Linear Regression
0.6857142857142857,0.6588744163534851,0.684863523573201,0.6852889046437433,0.683046683046683,0.6833881578947368,26,Linear Regression
0.6857142857142857,0.6588744163534851,0.684863523573201,0.6852889046437433,0.683046683046683,0.6833881578947368,27,Linear Regression
0.6857142857142857,0.6588744163534851,0.684863523573201,0.6852889046437433,0.683046683046683,0.6833881578947368,28,Linear Regression
0.6857142857142857,0.6588744163534851,0.684863523573201,0.6852889046437433,0.683046683046683,0.6833881578947368,29,Linear Regression
0.6857142857142857,0.6588744163534851,0.684863523573201,0.6852889046437433,0.683046683046683,0.6833881578947368,30,Linear Regression
0.6857142857142857,0.6588744163534851,0.684863523573201,0.6852889046437433,0.683046683046683,0.6833881578947368,31,Linear Regression
0.6857142857142857,0.6588744163534852,0.684863523573201,0.6852889046437433,0.683046683046683,0.6833881578947368,32,Linear Regression
0.6857142857142857,0.6588744163534851,0.684863523573201,0.6852889046437433,0.683046683046683,0.6833881578947368,33,Linear Regression
0.6857142857142857,0.6588744163534851,0.684863523573201,0.6852889046437433,0.683046683046683,0.6833881578947368,34,Linear Regression
0.6857142857142857,0.6588744163534852,0.684863523573201,0.6852889046437433,0.683046683046683,0.6833881578947368,35,Linear Regression
0.6857142857142857,0.6588744163534852,0.684863523573201,0.6852889046437433,0.683046683046683,0.6833881578947368,36,Linear Regression
0.6857142857142857,0.6588744163534852,0.684863523573201,0.6852889046437433,0.683046683046683,0.6833881578947368,37,Linear Regression
0.6857142857142857,0.6588744163534852,0.684863523573201,0.6852889046437433,0.683046683046683,0.6833881578947368,38,Linear Regression
0.6857142857142857,0.6588744163534852,0.684863523573201,0.6852889046437433,0.683046683046683,0.6833881578947368,39,Linear Regression
0.6857142857142857,0.6588744163534852,0.684863523573201,0.6852889046437433,0.683046683046683,0.6833881578947368,40,Linear Regression
0.6857142857142857,0.6588744163534852,0.684863523573201,0.6852889046437433,0.683046683046683,0.6833881578947368,41,Linear Regression
0.6857142857142857,0.6588744163534852,0.684863523573201,0.6852889046437433,0.683046683046683,0.6833881578947368,42,Linear Regression
0.6857142857142857,0.6588744163534852,0.684863523573201,0.6852889046437433,0.683046683046683,0.6833881578947368,43,Linear Regression
0.6857142857142857,0.6588744163534852,0.684863523573201,0.6852889046437433,0.683046683046683,0.6833881578947368,44,Linear Regression
0.6857142857142857,0.6588744163534852,0.684863523573201,0.6852889046437433,0.683046683046683,0.6833881578947368,45,Linear Regression
0.6857142857142857,0.6588744163534852,0.684863523573201,0.6852889046437433,0.683046683046683,0.6833881578947368,46,Linear Regression
0.6857142857142857,0.6588744163534852,0.684863523573201,0.6852889046437433,0.683046683046683,0.6833881578947368,47,Linear Regression
0.6857142857142857,0.6588744163534852,0.684863523573201,0.6852889046437433,0.683046683046683,0.6833881578947368,48,Linear Regression
0.6857142857142857,0.6588744163534852,0.684863523573201,0.6852889046437433,0.683046683046683,0.6833881578947368,49,Linear Regression
0.6857142857142857,0.6588744163534852,0.684863523573201,0.6852889046437433,0.683046683046683,0.6833881578947368,50,Linear Regression
0.7285714285714285,1.3334122823664778,0.727796052631579,0.728312969924812,0.7268632268632269,0.7271794871794872,1,Random Forest
0.7571428571428571,0.7288276459071609,0.7615131578947368,0.7644266917293233,0.7604422604422605,0.7570932843437437,2,Random Forest
0.8428571428571429,0.42237603738205937,0.8423202614379085,0.8433940242763772,0.8431613431613432,0.8425679820077694,3,Random Forest
0.8428571428571429,0.4047164478937806,0.8423202614379085,0.8433940242763772,0.8431613431613432,0.8425679820077694,4,Random Forest
0.8714285714285714,0.4058464207402623,0.8709150326797386,0.8719421101774042,0.8718263718263719,0.8711919852790839,5,Random Forest
0.8571428571428571,0.40982447937421135,0.8571428571428572,0.8587755102040816,0.8583128583128583,0.8570261437908497,6,Random Forest
0.8714285714285714,0.3983750946952864,0.8709150326797386,0.8719421101774042,0.8718263718263719,0.8711919852790839,7,Random Forest
0.8714285714285714,0.4031281522978614,0.8709150326797386,0.8719421101774042,0.8718263718263719,0.8711919852790839,8,Random Forest
0.8571428571428571,0.4083304099067581,0.8566748566748568,0.8571428571428571,0.8566748566748568,0.8566748566748568,9,Random Forest
0.8714285714285714,0.4066332859621224,0.8709150326797386,0.8719421101774042,0.8718263718263719,0.8711919852790839,10,Random Forest
0.8714285714285714,0.40711978959005213,0.8709150326797386,0.8719421101774042,0.8718263718263719,0.8711919852790839,11,Random Forest
0.8714285714285714,0.4087358464039764,0.8709150326797386,0.8719421101774042,0.8718263718263719,0.8711919852790839,12,Random Forest
0.8714285714285714,0.41271448227439833,0.8709150326797386,0.8719421101774042,0.8718263718263719,0.8711919852790839,13,Random Forest
0.8714285714285714,0.41511559216328303,0.8709150326797386,0.8719421101774042,0.8718263718263719,0.8711919852790839,14,Random Forest
0.8714285714285714,0.41271963967717523,0.8709150326797386,0.8719421101774042,0.8718263718263719,0.8711919852790839,15,Random Forest
0.8571428571428571,0.4109601771077183,0.8571428571428572,0.8587755102040816,0.8583128583128583,0.8570261437908497,16,Random Forest
0.8714285714285714,0.4132611138240678,0.8709150326797386,0.8719421101774042,0.8718263718263719,0.8711919852790839,17,Random Forest
0.8714285714285714,0.4089326612795073,0.8709150326797386,0.8719421101774042,0.8718263718263719,0.8711919852790839,18,Random Forest
0.8714285714285714,0.4114308191579623,0.8709150326797386,0.8719421101774042,0.8718263718263719,0.8711919852790839,19,Random Forest
0.8714285714285714,0.41163564388135204,0.8709150326797386,0.8719421101774042,0.8718263718263719,0.8711919852790839,20,Random Forest
0.8714285714285714,0.4126094354243384,0.8709150326797386,0.8719421101774042,0.8718263718263719,0.8711919852790839,21,Random Forest
0.8714285714285714,0.4199025143667123,0.8709150326797386,0.8719421101774042,0.8718263718263719,0.8711919852790839,22,Random Forest
0.8714285714285714,0.4206267630627865,0.8709150326797386,0.8719421101774042,0.8718263718263719,0.8711919852790839,23,Random Forest
0.8714285714285714,0.42026146359737476,0.8709150326797386,0.8719421101774042,0.8718263718263719,0.8711919852790839,24,Random Forest
0.8714285714285714,0.42021971976735184,0.8709150326797386,0.8719421101774042,0.8718263718263719,0.8711919852790839,25,Random Forest
0.8714285714285714,0.4150817675955417,0.8709150326797386,0.8719421101774042,0.8718263718263719,0.8711919852790839,26,Random Forest
0.8714285714285714,0.4168065790370482,0.8709150326797386,0.8719421101774042,0.8718263718263719,0.8711919852790839,27,Random Forest
0.8714285714285714,0.41614769174779087,0.8709150326797386,0.8719421101774042,0.8718263718263719,0.8711919852790839,28,Random Forest
0.8714285714285714,0.4198083900074898,0.8709150326797386,0.8719421101774042,0.8718263718263719,0.8711919852790839,29,Random Forest
0.8714285714285714,0.42210611097975065,0.8709150326797386,0.8719421101774042,0.8718263718263719,0.8711919852790839,30,Random Forest
0.8714285714285714,0.4187595340630366,0.8709150326797386,0.8719421101774042,0.8718263718263719,0.8711919852790839,31,Random Forest
0.8857142857142857,0.4196061084694003,0.8853398853398853,0.8857142857142857,0.8853398853398853,0.8853398853398853,32,Random Forest
0.8857142857142857,0.4185233846184974,0.8853398853398853,0.8857142857142857,0.8853398853398853,0.8853398853398853,33,Random Forest
0.8857142857142857,0.418665751843218,0.8853398853398853,0.8857142857142857,0.8853398853398853,0.8853398853398853,34,Random Forest
0.8857142857142857,0.42044177158087265,0.8853398853398853,0.8857142857142857,0.8853398853398853,0.8853398853398853,35,Random Forest
0.8714285714285714,0.41904166802873166,0.8709150326797386,0.8719421101774042,0.8718263718263719,0.8711919852790839,36,Random Forest
0.8857142857142857,0.41807899860669684,0.8853398853398853,0.8857142857142857,0.8853398853398853,0.8853398853398853,37,Random Forest
0.8714285714285714,0.41489408338498585,0.8709150326797386,0.8719421101774042,0.8718263718263719,0.8711919852790839,38,Random Forest
0.8714285714285714,0.4147164291295763,0.8709150326797386,0.8719421101774042,0.8718263718263719,0.8711919852790839,39,Random Forest
0.8714285714285714,0.4136658793817968,0.8709150326797386,0.8719421101774042,0.8718263718263719,0.8711919852790839,40,Random Forest
0.8714285714285714,0.4140167873396556,0.8709150326797386,0.8719421101774042,0.8718263718263719,0.8711919852790839,41,Random Forest
0.8714285714285714,0.4141958750474508,0.8709150326797386,0.8719421101774042,0.8718263718263719,0.8711919852790839,42,Random Forest
0.8714285714285714,0.4145128662851504,0.8709150326797386,0.8719421101774042,0.8718263718263719,0.8711919852790839,43,Random Forest
0.8714285714285714,0.4146047069769027,0.8709150326797386,0.8719421101774042,0.8718263718263719,0.8711919852790839,44,Random Forest
0.8714285714285714,0.4156104341394734,0.8709150326797386,0.8719421101774042,0.8718263718263719,0.8711919852790839,45,Random Forest
0.8714285714285714,0.4148757451649714,0.8709150326797386,0.8719421101774042,0.8718263718263719,0.8711919852790839,46,Random Forest
0.8714285714285714,0.4152572881938984,0.8709150326797386,0.8719421101774042,0.8718263718263719,0.8711919852790839,47,Random Forest
0.8714285714285714,0.413487333331233,0.8709150326797386,0.8719421101774042,0.8718263718263719,0.8711919852790839,48,Random Forest
0.8857142857142857,0.4141445014288092,0.8853398853398853,0.8857142857142857,0.8853398853398853,0.8853398853398853,49,Random Forest
0.8857142857142857,0.413465500774007,0.8853398853398853,0.8857142857142857,0.8853398853398853,0.8853398853398853,50,Random Forest
0.7,0.6154822707176208,0.7062937062937062,0.7048951048951049,0.6932841932841933,0.692404268675455,1,XGBoost
0.7285714285714285,0.5598043203353882,0.7279411764705883,0.729201680672269,0.7285012285012284,0.7280719689225107,2,XGBoost
0.7571428571428571,0.5368109345436096,0.7565359477124183,0.757749766573296,0.7571662571662572,0.7566959721938253,3,XGBoost
0.7428571428571429,0.5325044989585876,0.742014742014742,0.7428571428571429,0.742014742014742,0.742014742014742,4,XGBoost
0.7571428571428571,0.5185098648071289,0.7565359477124183,0.757749766573296,0.7571662571662572,0.7566959721938253,5,XGBoost
0.7714285714285715,0.5114738941192627,0.7706797706797707,0.7714285714285715,0.7706797706797707,0.7706797706797707,6,XGBoost
0.7285714285714285,0.5255091786384583,0.7295751633986928,0.7315826330532212,0.7301392301392302,0.7285160236783017,7,XGBoost
0.7571428571428571,0.5083293318748474,0.7565359477124183,0.757749766573296,0.7571662571662572,0.7566959721938253,8,XGBoost
0.7571428571428571,0.5114984512329102,0.7565359477124183,0.757749766573296,0.7571662571662572,0.7566959721938253,9,XGBoost
0.7571428571428571,0.5089520215988159,0.7565359477124183,0.757749766573296,0.7571662571662572,0.7566959721938253,10,XGBoost
0.7714285714285715,0.5021103620529175,0.7714285714285715,0.7730612244897959,0.7723177723177723,0.7712418300653594,11,XGBoost
0.7714285714285715,0.5012896656990051,0.7714285714285715,0.7730612244897959,0.7723177723177723,0.7712418300653594,12,XGBoost
0.8,0.49432438611984253,0.8,0.8016326530612244,0.8009828009828011,0.7998366013071896,13,XGBoost
0.7857142857142857,0.5007498860359192,0.7867647058823529,0.7888655462184874,0.7874692874692875,0.7856705450091855,14,XGBoost
0.8,0.5011957287788391,0.8026208026208026,0.8052416052416054,0.8026208026208026,0.8,15,XGBoost
0.8,0.5049511790275574,0.8026208026208026,0.8052416052416054,0.8026208026208026,0.8,16,XGBoost
0.7857142857142857,0.50494784116745,0.790296052631579,0.7933505639097743,0.7891072891072891,0.7856705450091855,17,XGBoost
0.8142857142857143,0.5027822852134705,0.815359477124183,0.8175070028011204,0.8161343161343162,0.8142478056746275,18,XGBoost
0.8428571428571429,0.5078797936439514,0.8423202614379085,0.8433940242763772,0.8431613431613432,0.8425679820077694,19,XGBoost
0.8428571428571429,0.5082228779792786,0.8423202614379085,0.8433940242763772,0.8431613431613432,0.8425679820077694,20,XGBoost
0.8428571428571429,0.5103222131729126,0.8423202614379085,0.8433940242763772,0.8431613431613432,0.8425679820077694,21,XGBoost
0.8428571428571429,0.5105058550834656,0.8423202614379085,0.8433940242763772,0.8431613431613432,0.8425679820077694,22,XGBoost
0.8428571428571429,0.5148557424545288,0.8423202614379085,0.8433940242763772,0.8431613431613432,0.8425679820077694,23,XGBoost
0.8428571428571429,0.5155201554298401,0.8423202614379085,0.8433940242763772,0.8431613431613432,0.8425679820077694,24,XGBoost
0.8428571428571429,0.5157099962234497,0.8423202614379085,0.8433940242763772,0.8431613431613432,0.8425679820077694,25,XGBoost
0.8428571428571429,0.5166754126548767,0.8423202614379085,0.8433940242763772,0.8431613431613432,0.8425679820077694,26,XGBoost
0.8428571428571429,0.5182186365127563,0.8423202614379085,0.8433940242763772,0.8431613431613432,0.8425679820077694,27,XGBoost
0.8428571428571429,0.5155752301216125,0.8423202614379085,0.8433940242763772,0.8431613431613432,0.8425679820077694,28,XGBoost
0.8571428571428571,0.5182466506958008,0.8566748566748568,0.8571428571428571,0.8566748566748568,0.8566748566748568,29,XGBoost
0.8571428571428571,0.5186481475830078,0.8566748566748568,0.8571428571428571,0.8566748566748568,0.8566748566748568,30,XGBoost
0.8428571428571429,0.5237375497817993,0.8423202614379085,0.8433940242763772,0.8431613431613432,0.8425679820077694,31,XGBoost
0.8428571428571429,0.528439998626709,0.8423202614379085,0.8433940242763772,0.8431613431613432,0.8425679820077694,32,XGBoost
0.8285714285714286,0.5328940153121948,0.8285714285714285,0.830204081632653,0.8296478296478297,0.8284313725490196,33,XGBoost
0.8428571428571429,0.5374265909194946,0.8423202614379085,0.8433940242763772,0.8431613431613432,0.8425679820077694,34,XGBoost
0.8428571428571429,0.5415245294570923,0.8423202614379085,0.8433940242763772,0.8431613431613432,0.8425679820077694,35,XGBoost
0.8428571428571429,0.5420408248901367,0.8423202614379085,0.8433940242763772,0.8431613431613432,0.8425679820077694,36,XGBoost
0.8428571428571429,0.5457237362861633,0.8423202614379085,0.8433940242763772,0.8431613431613432,0.8425679820077694,37,XGBoost
0.8428571428571429,0.5498583912849426,0.8423202614379085,0.8433940242763772,0.8431613431613432,0.8425679820077694,38,XGBoost
0.8428571428571429,0.5531987547874451,0.8423202614379085,0.8433940242763772,0.8431613431613432,0.8425679820077694,39,XGBoost
0.8285714285714286,0.5551848411560059,0.8285714285714285,0.830204081632653,0.8296478296478297,0.8284313725490196,40,XGBoost
0.8285714285714286,0.5549411177635193,0.8285714285714285,0.830204081632653,0.8296478296478297,0.8284313725490196,41,XGBoost
0.8285714285714286,0.5564717650413513,0.8285714285714285,0.830204081632653,0.8296478296478297,0.8284313725490196,42,XGBoost
0.8285714285714286,0.5573442578315735,0.8285714285714285,0.830204081632653,0.8296478296478297,0.8284313725490196,43,XGBoost
0.8285714285714286,0.5625885725021362,0.8285714285714285,0.830204081632653,0.8296478296478297,0.8284313725490196,44,XGBoost
0.8285714285714286,0.5641212463378906,0.8285714285714285,0.830204081632653,0.8296478296478297,0.8284313725490196,45,XGBoost
0.8285714285714286,0.5675193071365356,0.8285714285714285,0.830204081632653,0.8296478296478297,0.8284313725490196,46,XGBoost
0.8285714285714286,0.5696418285369873,0.8285714285714285,0.830204081632653,0.8296478296478297,0.8284313725490196,47,XGBoost
0.8285714285714286,0.5720369219779968,0.8285714285714285,0.830204081632653,0.8296478296478297,0.8284313725490196,48,XGBoost
0.8285714285714286,0.5743736624717712,0.8285714285714285,0.830204081632653,0.8296478296478297,0.8284313725490196,49,XGBoost
0.8285714285714286,0.5755931735038757,0.8285714285714285,0.830204081632653,0.8296478296478297,0.8284313725490196,50,XGBoost
